employee_id,full_name,gender,dept_id,job_level,city,employment_type,hire_date,termination_date,status,monthly_salary_idr,satisfaction_score,last_performance_score,manager_id
3662,Siska Tamba,Male,1,Senior,Yogyakarta,Contract,2023-12-11,2024-10-14,Resigned,47250000,3.3,2.3,2642
3663,Elvin Siregar,Male,8,Mid,Surabaya,Permanent,2015-11-01,,Active,26600000,3.1,2.3,4846
3664,Ir. Waluyo Hutagalung,Female,1,Senior,Yogyakarta,Permanent,2015-07-08,,Active,47240000,3.6,2.3,3303
3665,Sutan Pranata Utami,Female,9,Junior,Medan,Permanent,2017-10-20,,Active,14040000,3.9,4.2,5332
3666,Prakosa Kuswoyo,Male,1,Mid,Surabaya,Permanent,2016-02-20,2020-06-21,Resigned,27990000,3.7,3.2,5096
3667,R. Puji Sinaga,Female,3,Mid,Remote,Permanent,2018-03-10,2020-03-09,Resigned,28820000,2.7,3.8,2142
3668,"dr. Yunita Sihombing, S.T.",Female,4,Junior,Medan,Permanent,2024-03-30,2024-10-15,Resigned,15180000,3.2,2.9,1518
3669,"Nalar Tarihoran, S.IP",Male,2,Mid,Surabaya,Permanent,2021-04-20,2023-03-03,Resigned,30330000,1.9,3.4,4672
3670,Drs. Garan Megantara,Female,7,Junior,Surabaya,Permanent,2021-03-30,,Active,10680000,2.7,3.3,4162
3671,Cahyo Maryati,Male,4,Junior,Remote,Permanent,2023-08-29,,Active,17220000,5.0,2.7,2481
3672,Kasiyah Laksita,Female,10,Head,Yogyakarta,Permanent,2024-07-27,,Active,49020000,3.8,3.9,
3673,Jasmin Marpaung,Male,6,Mid,Bandung,Permanent,2017-01-24,,Active,20280000,3.4,3.4,2243
3674,Darimin Mangunsong,Female,3,Mid,Remote,Permanent,2017-03-26,,Active,29380000,3.2,3.4,1478
3675,Sutan Radika Nainggolan,Male,1,Mid,Yogyakarta,Permanent,2016-07-28,2021-09-02,Resigned,34530000,2.0,5.0,1678
3676,"Dr. Luwes Novitasari, M.Pd",Female,7,Mid,Jakarta,Contract,2023-12-14,2024-10-24,Resigned,15240000,3.4,2.9,2858
3677,"Puspa Latupono, S.Farm",Female,10,Junior,Jakarta,Probation,2015-03-08,,Active,12850000,4.5,2.6,2951
3678,Citra Latupono,Female,1,Lead,Surabaya,Permanent,2023-11-11,,Active,57110000,3.7,4.4,4946
3679,"R. Anita Kuswandari, S.I.Kom",Male,2,Lead,Medan,Contract,2023-03-28,2023-11-10,Resigned,48410000,4.1,4.4,2602
3680,Shakila Tarihoran,Male,3,Mid,Jakarta,Permanent,2023-12-16,,Active,29010000,5.0,2.1,4976
3681,Rendy Handayani,Female,5,Mid,Bandung,Permanent,2021-11-03,,Active,23490000,3.5,4.4,1978
3682,Drs. Vanesa Siregar,Female,9,Mid,Yogyakarta,Contract,2024-03-03,,Active,17780000,4.6,4.4,4908
3683,Nyana Sihombing,Male,3,Senior,Bandung,Permanent,2022-04-18,,Active,45550000,3.0,4.3,3037
3684,Panca Lazuardi,Female,2,Senior,Remote,Permanent,2020-02-03,,Active,40210000,4.1,3.1,4127
3685,Cagak Megantara,Female,8,Senior,Surabaya,Permanent,2015-03-29,,Active,37460000,3.0,3.2,3789
3686,"Ghaliyati Samosir, S.E.I",Female,1,Mid,Yogyakarta,Permanent,2015-03-19,2019-04-27,Resigned,33370000,5.0,2.8,1112
3687,Cager Hutapea,Male,6,Mid,Surabaya,Permanent,2021-07-21,,Active,19550000,3.7,2.1,1981
3688,Shakila Kusumo,Male,5,Senior,Surabaya,Contract,2023-08-20,,Active,33620000,4.2,3.6,2610
3689,Ajiman Laksmiwati,Male,2,Senior,Bandung,Permanent,2017-02-12,,Active,41220000,3.8,2.6,2495
3690,"dr. Artanto Napitupulu, S.IP",Male,1,Mid,Jakarta,Permanent,2015-04-18,,Active,33520000,4.3,3.1,4884
3691,Putu Wahyuni,Female,3,Senior,Surabaya,Probation,2015-10-11,,Active,44280000,3.2,2.6,1747
3692,Drs. Asmuni Halimah,Male,9,Junior,Yogyakarta,Probation,2017-04-06,,Active,13270000,3.7,3.5,3798
3693,Upik Ramadan,Male,5,Mid,Jakarta,Permanent,2017-06-08,,Active,21340000,4.5,3.3,2101
3694,Atmaja Sihombing,Female,3,Mid,Yogyakarta,Permanent,2016-05-19,,Active,29470000,3.3,4.0,1528
3695,"Adikara Kuswoyo, S.IP",Male,5,Senior,Yogyakarta,Permanent,2019-04-08,2022-03-21,Resigned,28580000,4.1,3.7,4576
3696,R.A. Rini Pangestu,Female,1,Junior,Jakarta,Probation,2021-08-14,,Active,21340000,4.4,3.6,3292
3697,Mumpuni Tampubolon,Male,3,Senior,Jakarta,Probation,2016-10-29,,Active,40560000,4.1,3.5,2954
3698,Bakijan Maulana,Female,4,Mid,Yogyakarta,Permanent,2023-05-29,,Active,21530000,3.3,2.5,4441
3699,"Tgk. Ratna Tampubolon, S.I.Kom",Male,10,Lead,Yogyakarta,Permanent,2023-12-20,,Active,30380000,4.2,3.2,1048
3700,Sabar Mardhiyah,Male,9,Junior,Yogyakarta,Permanent,2020-02-15,2022-09-30,Resigned,11690000,2.9,3.2,1500
3701,"H. Luwar Permadi, M.TI.",Male,9,Senior,Surabaya,Contract,2018-12-23,,Active,27690000,3.6,4.1,1538
3702,Puti Cinthia Prastuti,Female,2,Junior,Bandung,Probation,2024-07-04,,Active,16350000,3.9,4.8,3562
3703,"Dt. Karsana Pratama, S.Kom",Male,3,Junior,Yogyakarta,Contract,2022-04-18,,Active,19650000,3.1,2.3,4128
3704,Ella Nasyiah,Male,3,Mid,Surabaya,Permanent,2018-01-30,,Active,30850000,5.0,3.1,3335
3705,Olga Januar,Male,3,Mid,Bandung,Permanent,2016-12-27,,Active,32490000,3.9,3.8,3571
3706,Viman Mayasari,Male,5,Senior,Jakarta,Permanent,2022-10-18,,Active,31410000,2.7,4.8,3790
3707,"Dr. Karimah Rahmawati, S.E.",Male,6,Lead,Surabaya,Permanent,2024-09-18,,Active,37410000,4.3,3.2,4216
3708,Samiah Kurniawan,Female,3,Junior,Bandung,Probation,2024-03-26,2024-10-14,Resigned,18510000,3.4,3.4,3433
3709,Rafid Thamrin,Male,3,Mid,Remote,Permanent,2023-04-28,,Active,31350000,3.1,3.8,2300
3710,Lintang Prabowo,Male,9,Junior,Bandung,Permanent,2023-10-27,2024-08-29,Resigned,12410000,4.4,4.4,2876
3711,Sutan Hasim Kusumo,Female,10,Mid,Surabaya,Permanent,2024-06-08,,Active,18250000,4.3,4.6,2791
3712,"Tgk. Bancar Hastuti, S.IP",Male,9,Junior,Jakarta,Permanent,2018-09-20,2024-06-27,Resigned,13770000,4.4,4.2,1538
3713,R.M. Jumari Tarihoran,Male,5,Junior,Yogyakarta,Permanent,2019-07-28,,Active,16170000,4.6,4.7,3794
3714,"Irma Puspita, S.Gz",Male,3,Mid,Surabaya,Contract,2016-10-09,,Active,34760000,3.3,4.2,4135
3715,Gamanto Lailasari,Male,5,Senior,Jakarta,Probation,2019-09-16,,Active,37240000,4.4,3.7,4975
3716,Harsana Suryono,Female,2,Mid,Medan,Permanent,2019-08-28,,Active,28340000,3.5,4.9,5393
3717,Rahayu Saragih,Male,5,Junior,Surabaya,Permanent,2018-06-29,,Active,18250000,3.0,3.7,1148
3718,"Saadat Handayani, S.H.",Female,3,Junior,Jakarta,Permanent,2021-11-18,,Active,17890000,3.9,4.1,1055
3719,dr. Elvin Aryani,Male,10,Junior,Bandung,Contract,2016-05-30,,Active,15120000,3.3,5.0,4107
3720,Sabri Hidayat,Male,9,Junior,Remote,Permanent,2017-07-12,,Active,15240000,5.0,2.9,3383
3721,"Dr. Shania Uwais, S.E.",Female,8,Senior,Jakarta,Permanent,2018-03-02,,Active,34890000,3.9,3.7,4711
3722,Mursita Lestari,Female,2,Mid,Surabaya,Permanent,2017-01-26,,Active,26650000,3.3,2.8,1588
3723,"Bala Widodo, M.M.",Female,2,Lead,Medan,Permanent,2022-06-30,,Active,49980000,4.2,5.0,3221
3724,Ir. Murti Hutasoit,Female,8,Junior,Surabaya,Permanent,2023-07-10,,Active,16280000,2.8,3.0,4925
3725,Cakrabirawa Widodo,Male,9,Mid,Jakarta,Permanent,2021-07-01,,Active,17880000,2.7,2.3,1664
3726,Talia Rahayu,Female,3,Mid,Bandung,Permanent,2022-02-01,2023-02-18,Resigned,28950000,3.3,4.6,1949
3727,Opung Narpati,Male,4,Senior,Bandung,Permanent,2024-05-14,,Active,27000000,3.3,2.7,3284
3728,Galih Napitupulu,Male,3,Junior,Surabaya,Permanent,2021-06-01,,Active,18190000,3.1,3.0,5154
3729,Farah Riyanti,Female,5,Senior,Yogyakarta,Permanent,2020-01-26,,Active,30330000,2.6,4.1,1760
3730,"drg. Dewi Pradipta, S.Farm",Female,6,Mid,Remote,Permanent,2016-04-27,,Active,22550000,4.3,2.7,2719
3731,"Najwa Setiawan, M.Farm",Female,5,Junior,Bandung,Permanent,2018-10-13,,Active,17120000,3.5,3.3,4229
3732,Tgk. Usyi Yuniar,Female,1,Mid,Remote,Permanent,2023-08-29,,Active,28010000,2.7,4.5,2349
3733,Kani Kusmawati,Female,7,Intern,Jakarta,Contract,2023-07-24,,Active,5180000,4.2,4.3,5375
3734,"Luhung Waskita, M.Kom.",Female,1,Senior,Bandung,Permanent,2022-03-15,2024-03-20,Resigned,40890000,3.9,2.8,4982
3735,T. Cakrajiya Hasanah,Female,2,Lead,Remote,Permanent,2024-04-22,2024-12-28,Resigned,47770000,2.8,2.0,2331
3736,Banawi Ramadan,Female,8,Junior,Medan,Probation,2018-06-11,,Active,16970000,4.9,3.3,5224
3737,Najwa Pradipta,Male,6,Junior,Bandung,Permanent,2024-09-21,,Active,13330000,3.1,2.3,1912
3738,"Wardaya Mansur, S.Ked",Male,4,Mid,Bandung,Permanent,2016-08-03,,Active,23190000,4.0,3.6,3573
3739,Okto Habibi,Male,7,Mid,Medan,Permanent,2023-03-24,,Active,14380000,4.3,4.4,1272
3740,"Puti Najwa Wastuti, S.Ked",Male,3,Lead,Medan,Permanent,2021-04-24,,Active,49870000,3.2,3.5,5154
3741,Harjaya Suartini,Female,6,Lead,Medan,Permanent,2021-01-18,,Active,37930000,3.3,3.5,4643
3742,"Gamanto Mangunsong, S.Pd",Male,5,Mid,Remote,Permanent,2016-02-15,,Active,19660000,4.9,4.0,1024
3743,Ir. Cinta Hutagalung,Male,5,Junior,Remote,Permanent,2024-06-15,,Active,12300000,2.9,4.4,2101
3744,"Pardi Nurdiyanti, M.Kom.",Female,10,Intern,Jakarta,Probation,2024-08-16,,Active,5410000,2.9,3.7,2562
3745,"drg. Damar Sihombing, M.Kom.",Female,7,Lead,Medan,Probation,2018-04-29,,Active,32760000,3.4,3.7,4530
3746,Ophelia Rajata,Female,10,Intern,Remote,Probation,2020-03-31,,Active,6140000,4.0,1.9,3672
3747,Tgk. Rusman Namaga,Male,4,Mid,Medan,Permanent,2015-11-03,,Active,25960000,4.0,3.2,2718
3748,Dt. Wawan Firmansyah,Male,1,Mid,Jakarta,Permanent,2023-03-24,,Active,32600000,4.1,3.4,2376
3749,Devi Winarno,Female,3,Junior,Bandung,Permanent,2016-07-28,,Active,23140000,3.1,3.5,2408
3750,Iriana Waluyo,Male,7,Senior,Remote,Permanent,2019-05-22,,Active,27160000,2.9,4.2,4506
3751,Michelle Firgantoro,Male,7,Intern,Jakarta,Permanent,2017-10-15,,Active,6000000,3.1,3.5,2592
3752,Cecep Puspita,Female,7,Junior,Jakarta,Permanent,2016-07-29,,Active,13110000,3.9,4.7,1119
3753,"Satya Sihombing, S.E.",Male,6,Mid,Remote,Permanent,2017-04-23,,Active,17700000,2.1,3.4,3922
3754,Mala Mansur,Female,5,Mid,Medan,Permanent,2015-02-14,,Active,22190000,3.3,2.3,1137
3755,Tina Wibisono,Male,7,Junior,Yogyakarta,Permanent,2023-08-27,,Active,11800000,2.6,3.4,4398
3756,Vanesa Kusumo,Female,9,Senior,Medan,Permanent,2018-05-08,,Active,29870000,3.1,3.8,3014
3757,Hj. Nurul Wahyuni,Female,1,Junior,Surabaya,Probation,2016-09-21,2021-01-16,Resigned,22480000,3.4,3.3,2702
3758,Ir. Kayun Pertiwi,Male,9,Junior,Surabaya,Permanent,2019-04-12,,Active,12530000,4.5,3.9,4278
3759,Nabila Purwanti,Female,4,Mid,Remote,Permanent,2019-10-11,,Active,22140000,4.7,3.5,2999
3760,"R. Ophelia Hakim, S.Sos",Female,10,Intern,Jakarta,Permanent,2023-07-04,2024-09-23,Resigned,5180000,3.1,2.0,4468
3761,Nilam Rahayu,Female,1,Lead,Remote,Permanent,2017-09-15,,Active,54410000,3.6,2.6,1562
3762,Raisa Wastuti,Female,9,Mid,Surabaya,Contract,2019-09-24,2020-10-23,Resigned,19720000,3.9,3.2,4793
3763,Vivi Suryono,Female,7,Mid,Surabaya,Permanent,2017-10-27,,Active,19010000,4.0,2.2,5379
3764,Almira Dabukke,Female,2,Senior,Remote,Contract,2018-12-31,2020-01-22,Resigned,42140000,3.5,2.5,3949
3765,Cut Dian Utama,Male,4,Mid,Medan,Permanent,2021-07-27,,Active,25240000,2.5,4.5,1402
3766,Yessi Padmasari,Female,5,Senior,Remote,Permanent,2016-03-01,,Active,32780000,4.5,3.2,4164
3767,Prakosa Utami,Female,2,Junior,Remote,Permanent,2021-10-20,,Active,19180000,3.4,2.2,4015
3768,Kezia Kuswoyo,Male,10,Junior,Remote,Probation,2021-08-15,,Active,11950000,2.3,3.8,2219
3769,Jelita Tamba,Male,10,Junior,Bandung,Permanent,2016-04-26,,Active,14990000,4.5,5.0,2697
3770,Kamaria Hakim,Female,2,Manager,Remote,Permanent,2024-02-22,,Active,61490000,3.0,3.3,3603
3771,"Dipa Prayoga, S.H.",Female,9,Senior,Medan,Permanent,2024-07-22,,Active,28280000,3.3,3.1,1701
3772,"Galang Rahayu, S.Pt",Female,4,Senior,Remote,Permanent,2024-02-13,,Active,33510000,4.5,3.4,3009
3773,"Bella Samosir, S.IP",Male,3,Mid,Jakarta,Permanent,2017-06-03,,Active,28400000,4.5,4.6,2800
3774,Ella Damanik,Female,2,Senior,Yogyakarta,Contract,2016-02-09,,Active,40370000,3.4,4.0,3782
3775,Tgk. Aris Haryanti,Female,10,Mid,Surabaya,Contract,2024-07-11,,Active,17360000,2.8,3.2,4314
3776,"Saka Anggraini, M.Farm",Female,3,Lead,Bandung,Permanent,2018-12-14,,Active,56160000,4.9,2.6,3917
3777,dr. Emas Damanik,Male,8,Mid,Remote,Permanent,2018-08-22,,Active,21860000,3.8,4.1,3327
3778,"Nadine Rahmawati, S.Ked",Male,8,Junior,Medan,Permanent,2017-05-07,,Active,17470000,5.0,2.8,2917
3779,Keisha Pertiwi,Female,8,Junior,Bandung,Contract,2023-06-13,,Active,17530000,4.8,3.0,2917
3780,Janet Pertiwi,Male,7,Mid,Medan,Permanent,2018-09-29,,Active,16880000,4.8,3.3,3644
3781,Respati Lestari,Male,9,Senior,Jakarta,Contract,2018-07-20,,Active,31310000,3.6,5.0,2140
3782,Muhammad Wulandari,Male,2,Lead,Medan,Permanent,2022-03-04,,Active,52460000,4.0,5.0,2495
3783,Gandi Mandasari,Male,9,Senior,Surabaya,Contract,2023-06-26,,Active,26960000,3.1,2.9,3599
3784,KH. Prakosa Widiastuti,Female,5,Senior,Yogyakarta,Contract,2018-12-07,,Active,31200000,4.4,4.6,3794
3785,Eli Susanti,Male,7,Intern,Jakarta,Permanent,2016-11-21,,Active,6090000,4.2,3.1,1049
3786,Karimah Fujiati,Female,4,Mid,Medan,Permanent,2020-09-04,,Active,26320000,4.6,4.3,2259
3787,Jamal Usada,Male,2,Junior,Jakarta,Permanent,2019-06-19,,Active,19950000,1.7,3.8,1178
3788,"Puti Zaenab Nasyiah, S.Kom",Male,5,Mid,Remote,Permanent,2022-12-24,,Active,20920000,3.1,3.4,4098
3789,Hani Hardiansyah,Female,8,Lead,Medan,Permanent,2016-08-20,,Active,46070000,3.6,4.0,2896
3790,Queen Wacana,Male,5,Lead,Surabaya,Permanent,2019-04-27,2023-12-09,Resigned,38190000,3.0,3.2,4469
3791,"Sutan Leo Iswahyudi, M.Farm",Male,5,Mid,Yogyakarta,Contract,2018-08-19,,Active,23150000,3.3,2.7,1276
3792,Lega Sirait,Male,3,Junior,Jakarta,Permanent,2021-02-22,2023-03-04,Resigned,21750000,2.4,2.2,2141
3793,Betania Purnawati,Male,2,Mid,Yogyakarta,Permanent,2017-10-01,,Active,30280000,4.0,3.2,2732
3794,"Dr. Jaswadi Aryani, S.Kom",Male,5,Lead,Jakarta,Contract,2016-08-18,2019-11-09,Resigned,50500000,2.8,3.2,4975
3795,Wulan Hutagalung,Female,5,Mid,Medan,Permanent,2024-05-25,,Active,19930000,4.2,2.8,1884
3796,"Ridwan Sihombing, M.TI.",Male,8,Senior,Medan,Permanent,2019-08-16,2023-01-09,Resigned,32990000,2.8,4.1,3101
3797,"T. Ian Wijayanti, M.Pd",Female,8,Mid,Surabaya,Contract,2023-05-17,,Active,22400000,3.5,4.1,4316
3798,Farah Agustina,Female,9,Head,Bandung,Permanent,2019-11-02,,Active,65520000,3.1,2.6,
3799,Hafshah Oktaviani,Female,4,Mid,Bandung,Permanent,2015-11-12,,Active,28120000,2.6,3.2,2979
3800,drg. Mumpuni Pudjiastuti,Male,1,Mid,Bandung,Permanent,2023-12-03,,Active,25800000,4.0,3.6,3648
3801,Teguh Budiyanto,Female,4,Junior,Medan,Permanent,2021-01-01,,Active,14320000,3.6,2.1,1043
3802,"Niyaga Maryati, S.E.",Female,4,Mid,Medan,Contract,2023-01-18,,Active,23350000,3.1,3.9,2988
3803,Dr. Gabriella Wijayanti,Male,1,Mid,Jakarta,Permanent,2020-03-20,,Active,34010000,3.4,2.7,1020
3804,"Dr. Hasna Uyainah, M.Pd",Female,9,Junior,Jakarta,Probation,2020-07-29,,Active,14430000,3.6,4.0,1459
3805,"Drs. Simon Fujiati, M.Farm",Male,5,Mid,Medan,Permanent,2015-04-01,,Active,26070000,2.8,3.5,4519
3806,"Sari Halim, M.TI.",Female,9,Junior,Bandung,Permanent,2020-05-06,,Active,12180000,4.7,3.3,4049
3807,Galih Hariyah,Female,7,Senior,Surabaya,Permanent,2015-09-25,,Active,27120000,4.0,3.3,3091
3808,Dimas Maryadi,Male,7,Mid,Yogyakarta,Permanent,2023-01-01,,Active,13270000,2.8,3.8,3997
3809,"Silvia Salahudin, S.Farm",Male,2,Lead,Yogyakarta,Permanent,2019-06-12,,Active,61560000,4.4,3.6,3378
3810,Jamalia Haryanto,Female,5,Senior,Medan,Probation,2018-09-15,,Active,29000000,3.0,3.8,1065
3811,"Damu Zulkarnain, S.T.",Male,5,Senior,Remote,Permanent,2023-08-05,,Active,33290000,4.5,3.6,4809
3812,"Tgk. Septi Marpaung, S.T.",Male,8,Junior,Surabaya,Permanent,2021-11-01,2024-06-10,Resigned,13410000,2.5,3.2,3045
3813,"Limar Prakasa, S.Sos",Male,6,Senior,Remote,Permanent,2021-11-19,2023-07-15,Resigned,31910000,3.3,4.0,1794
3814,Balijan Maryadi,Male,5,Mid,Bandung,Contract,2017-10-16,,Active,24630000,3.7,3.3,1282
3815,Alambana Prasasta,Male,8,Senior,Remote,Permanent,2022-04-13,,Active,29100000,2.7,3.1,3828
3816,"T. Jaiman Laksita, M.Pd",Male,9,Mid,Medan,Permanent,2016-01-21,,Active,23380000,4.1,2.2,1882
3817,Lintang Yuliarti,Female,4,Senior,Remote,Permanent,2024-01-10,,Active,33000000,1.3,3.8,1830
3818,Damar Manullang,Female,1,Lead,Surabaya,Permanent,2017-01-19,,Active,58150000,5.0,3.8,1020
3819,Diana Dabukke,Female,6,Junior,Jakarta,Permanent,2024-11-09,,Active,12890000,1.6,3.9,5011
3820,Widya Setiawan,Female,8,Mid,Remote,Permanent,2017-04-01,,Active,22020000,2.9,3.4,5318
3821,"Kunthara Nugroho, S.Gz",Female,9,Junior,Medan,Permanent,2020-01-25,,Active,13540000,3.9,3.3,2140
3822,"Nova Damanik, S.Gz",Male,4,Mid,Surabaya,Permanent,2021-03-31,,Active,24230000,4.9,3.1,2803
3823,"Puti Iriana Suartini, S.Pd",Male,5,Junior,Yogyakarta,Permanent,2020-12-07,2023-04-05,Resigned,15860000,3.2,3.9,5405
3824,"Puti Laila Utama, S.Pt",Female,5,Senior,Bandung,Permanent,2024-08-20,,Active,27960000,3.1,3.1,2566
3825,Zalindra Mandala,Female,7,Lead,Surabaya,Permanent,2017-01-14,,Active,32570000,4.2,2.8,1288
3826,Balidin Pertiwi,Male,5,Junior,Bandung,Contract,2021-09-22,,Active,12700000,2.8,3.8,1255
3827,"Olivia Lazuardi, M.TI.",Male,2,Mid,Yogyakarta,Permanent,2020-09-09,,Active,31670000,3.5,4.3,4127
3828,"Radit Prastuti, M.TI.",Male,8,Lead,Jakarta,Contract,2021-01-10,,Active,40660000,3.8,3.6,4846
3829,Najwa Iswahyudi,Female,6,Junior,Remote,Permanent,2018-04-08,,Active,16120000,4.0,3.0,4427
3830,Limar Maheswara,Male,10,Mid,Medan,Permanent,2016-02-13,,Active,16180000,5.0,4.0,4116
3831,"KH. Galar Sitompul, M.Farm",Female,4,Mid,Medan,Contract,2020-02-06,,Active,24000000,4.6,3.0,4731
3832,"Kayla Prakasa, S.Farm",Female,9,Mid,Jakarta,Permanent,2016-04-21,,Active,20910000,3.3,3.9,2762
3833,Cakrabirawa Kurniawan,Female,10,Mid,Yogyakarta,Permanent,2016-08-02,,Active,18700000,3.5,3.3,5351
3834,Dariati Saefullah,Female,7,Junior,Yogyakarta,Contract,2015-06-20,,Active,12200000,2.9,2.7,4330
3835,Laila Rajasa,Male,2,Senior,Remote,Permanent,2024-07-04,,Active,35370000,3.6,2.6,4828
3836,"Ir. Amelia Lestari, M.Pd",Female,3,Mid,Bandung,Permanent,2023-06-28,,Active,28240000,3.7,4.1,1310
3837,Tira Kusumo,Male,10,Mid,Surabaya,Probation,2020-01-09,,Active,17680000,2.6,1.5,2989
3838,Puji Anggraini,Female,5,Mid,Jakarta,Permanent,2019-07-14,,Active,23840000,3.2,2.4,1786
3839,Sabrina Prayoga,Female,9,Junior,Yogyakarta,Permanent,2016-03-03,,Active,13500000,2.5,2.7,2258
3840,Violet Maulana,Female,4,Junior,Surabaya,Permanent,2020-07-31,,Active,15550000,3.7,4.5,4851
3841,Nabila Uwais,Male,9,Mid,Bandung,Probation,2020-11-30,,Active,20290000,2.7,2.9,4239
3842,"Tgk. Ayu Yuliarti, M.Ak",Female,10,Junior,Medan,Permanent,2021-08-03,,Active,12300000,2.9,3.3,2012
3843,Saadat Wijayanti,Female,8,Mid,Jakarta,Probation,2023-04-16,2023-10-27,Resigned,21780000,4.5,4.8,1698
3844,"Dt. Muhammad Winarsih, S.H.",Female,8,Junior,Medan,Permanent,2017-02-10,,Active,16460000,2.5,2.8,2255
3845,Puspa Winarno,Female,10,Lead,Bandung,Permanent,2023-04-14,,Active,32360000,4.3,4.0,1205
3846,Suci Tarihoran,Male,10,Junior,Bandung,Contract,2017-05-28,,Active,14880000,4.5,2.4,2182
3847,"Ir. Banawi Nasyidah, S.H.",Female,3,Mid,Yogyakarta,Permanent,2015-10-26,,Active,31910000,2.8,3.5,5057
3848,"Dr. Kayla Anggriawan, S.Sos",Male,5,Senior,Bandung,Contract,2015-07-05,,Active,35630000,2.0,3.4,5473
3849,Ilsa Iswahyudi,Male,6,Junior,Remote,Contract,2018-04-04,2021-06-11,Resigned,15910000,2.4,2.7,3526
3850,"R.A. Ifa Pranowo, S.E.",Female,6,Senior,Bandung,Permanent,2016-12-26,,Active,29860000,2.6,3.6,1794
3851,Siti Simanjuntak,Female,5,Manager,Medan,Permanent,2015-07-03,,Active,53780000,3.5,4.0,4164
3852,"KH. Margana Wasita, S.Gz",Female,10,Mid,Remote,Permanent,2024-11-21,,Active,17280000,2.7,2.7,4366
3853,Zelaya Hutapea,Female,4,Mid,Remote,Permanent,2017-04-19,,Active,20600000,1.6,3.6,3573
3854,"Dr. Nadine Zulkarnain, S.Psi",Female,1,Lead,Yogyakarta,Contract,2019-08-04,,Active,59540000,3.3,3.1,2433
3855,"Lintang Januar, S.E.",Female,3,Senior,Bandung,Contract,2018-02-13,,Active,42130000,3.9,3.3,5171
3856,"Hana Mayasari, S.Pt",Female,1,Junior,Remote,Permanent,2017-11-04,,Active,21260000,3.9,2.5,3621
3857,Lili Suartini,Male,8,Junior,Bandung,Permanent,2022-10-21,,Active,15740000,3.4,4.3,3596
3858,"Yulia Pudjiastuti, S.Psi",Male,6,Junior,Jakarta,Permanent,2015-10-16,,Active,14790000,4.0,3.5,2692
3859,Talia Dabukke,Female,5,Senior,Surabaya,Permanent,2015-09-30,,Active,38650000,4.3,4.6,5360
3860,"Dt. Maras Yuniar, S.E.",Female,1,Senior,Remote,Permanent,2022-08-20,,Active,39000000,1.7,2.5,1905
3861,"Ibun Yuniar, S.E.I",Female,4,Mid,Surabaya,Permanent,2018-03-12,,Active,22910000,3.5,4.4,1503
3862,Himawan Pangestu,Male,10,Senior,Bandung,Probation,2019-06-06,,Active,25020000,4.2,4.2,2708
3863,"Gaduh Sihotang, M.Farm",Female,6,Senior,Jakarta,Permanent,2017-04-02,,Active,29700000,4.9,4.6,4534
3864,Balapati Manullang,Male,10,Junior,Yogyakarta,Permanent,2016-04-01,,Active,12840000,4.4,3.7,3434
3865,Kariman Yulianti,Male,7,Senior,Surabaya,Permanent,2017-09-17,,Active,25680000,4.2,4.2,3168
3866,"R.M. Slamet Riyanti, S.Farm",Male,1,Mid,Jakarta,Permanent,2019-12-16,,Active,32390000,3.9,2.6,2092
3867,"Tgk. Jabal Kuswandari, S.E.I",Male,7,Mid,Jakarta,Permanent,2023-08-14,2024-07-21,Resigned,16360000,3.3,4.8,2736
3868,Ellis Rahayu,Male,10,Junior,Surabaya,Probation,2018-10-30,,Active,11940000,4.9,4.3,1357
3869,"dr. Wirda Suryono, S.Kom",Female,4,Mid,Jakarta,Permanent,2020-03-07,2024-04-14,Resigned,20890000,2.6,2.8,2988
3870,Heryanto Uwais,Male,2,Junior,Bandung,Permanent,2018-04-10,,Active,19350000,2.6,3.4,2053
3871,Hartana Waluyo,Male,10,Junior,Yogyakarta,Permanent,2018-10-07,,Active,12860000,3.5,3.5,2182
3872,"Ir. Genta Damanik, S.Ked",Female,8,Lead,Medan,Permanent,2015-10-12,,Active,46600000,3.0,4.3,3972
3873,Ir. Luwar Utami,Male,7,Senior,Surabaya,Permanent,2016-08-10,,Active,25210000,2.9,4.3,2411
3874,Umaya Irawan,Male,1,Mid,Jakarta,Permanent,2019-08-07,,Active,28910000,3.7,4.5,1434
3875,Faizah Saptono,Male,6,Junior,Surabaya,Permanent,2023-02-13,,Active,14620000,3.0,3.3,3275
3876,"Zulaikha Narpati, S.Gz",Male,10,Junior,Jakarta,Permanent,2022-09-03,2024-03-26,Resigned,10560000,2.2,3.8,2609
3877,Raina Aryani,Female,10,Junior,Bandung,Permanent,2023-08-15,,Active,11050000,1.9,3.7,2050
3878,Tgk. Eka Irawan,Male,8,Intern,Jakarta,Permanent,2021-04-27,,Active,9590000,2.5,3.1,2504
3879,Ella Purnawati,Female,4,Senior,Surabaya,Permanent,2021-05-29,,Active,37250000,2.5,2.7,1830
3880,Aditya Novitasari,Female,2,Manager,Bandung,Permanent,2020-01-16,,Active,73940000,4.0,3.3,3603
3881,Vera Hasanah,Female,8,Senior,Remote,Permanent,2018-11-14,,Active,33600000,4.1,3.5,3356
3882,"Hj. Nilam Lazuardi, S.H.",Male,7,Lead,Surabaya,Permanent,2020-02-04,,Active,27920000,2.9,3.5,1525
3883,"Farhunnisa Nainggolan, S.T.",Female,5,Senior,Yogyakarta,Probation,2022-02-22,,Active,28770000,3.1,2.8,5219
