employee_id,full_name,gender,dept_id,job_level,city,employment_type,hire_date,termination_date,status,monthly_salary_idr,satisfaction_score,last_performance_score,manager_id
2883,Uli Sitorus,female,2,Senior,Surabaya,Permanent,2015-08-29,,active,42620000,3.5,3.4,3403
2884,Karen Tarihoran,Male,2,Mid,Bandung,Permanent,2024-07-05,,ACTIVE,25780000,4.5,4.4,1922
2885,DR. WARDI RAJASA,,4,Junior,Yogyakarta,Permanent,2024-09-14,,ACTIVE,15880000,3.5,3.5,3345
2886,Ayu Zulkarnain,female,10,Mid,Bandung,Probation,2024-02-21,,Active,16430000,1.9,4.3,3615
2887,  Gara Wastuti ,P,8,Mid,Yogyakarta,Probation,2018-10-14,,ACTIVE,24520000,3.8,3.5,3111
2888,R.A. Ratih Permata,F,7,Junior,Remote,Permanent,2019-05-21,,active,Rp12.000.000,4.9,4.4,3991
2889,"Martaka Nasyiah, S.E.",M,4,Manager,Yogyakarta,Permanent,2022-11-11,,active,54180000,3.1,2.7,5155
2890,"T. Garang Simbolon, M.TI.",F,2,Mid,,Contract,09-06-2023,,Active,26640000,3.4,3.1,2146
2891,Vicky Hassanah,F,1,Mid,Medan,Permanent,18/02/2020,,ACTIVE,29920000,4.3,2.7,2854
2892,Harjaya Susanti,F,2,Senior,Bandung,Permanent,07/04/2018,,ACTIVE,44040000,2.4,2.8,3770
2893,Malika Usamah,Male,7,Lead,Surabaya,Permanent,31-03-2023,,Active,30600000,4.7,3.6,4530
2894,Taswir Marbun,L,10,Senior,Bandung,Permanent,2022-08-10,,active,21070000,3.5,4.2,3294
2895,"Respati Sirait, S.Farm",P,1,Senior,Jakarta,Permanent,2022-08-15,,ACTIVE,44900000,3.7,4.1,5058
2896,"Luwar Pertiwi, S.Sos",F,8,Head,Jakarta,Probation,05/01/2017,,ACTIVE,78730000,3.0,4.1,
2897,"PUTI CINDY MARPAUNG, S.PSI",Female,7,Senior,Bandung,Permanent,27/08/2021,,active,24520000,4.3,3.1,3745
2898,Galar Simanjuntak,Female,1,Mid,Yogyakarta,Permanent,30-09-2017,2020-12-09,RESIGNED,32740000,4.1,2.7,3130
2899,"Erik  Santoso,  M.Ak",M,2,Manager,Remote,Probation,2022-04-27,,ACTIVE,63540000,,3.5,3603
2900,"  Harto Saputra, M.M. ",L,7,Mid,Remote,Permanent,21/09/2023,,Active,15630000,3.8,3.8,3387
2901,"Tgk. Pangeran Rahmawati, M.TI.",F,9,Junior,Jakarta,Permanent,2019-02-13,2020-04-06,RESIGNED,14310000,3.2,4.7,1784
2902,laras marbun,male,4,Senior,Medan,Permanent,2015-04-05,,Active,Rp41.890.000,3.6,3.1,1363
2903,Sabar Damanik,L,5,Junior,Yogyakarta,Permanent,28-11-2023,,active,12900000,3.5,3.6,3729
2904,OZY PRAKASA,Female,7,Junior,Jakarta,Permanent,07-05-2018,,active,11070000,3.9,3.1,3169
2905,"DWI HUTAPEA, S.KOM",male,7,Mid,Jakarta,Permanent,2019-07-19,,Active,16080000,4.7,4.7,2384
2906,Hasta Jailani,Female,10,Junior,,Permanent,2015-09-19,,Active,Rp10.960.000,4.0,2.8,3488
2907,Atma Kusmawati,male,10,Junior,Remote,Contract,14/06/2023,,active,11440000,3.5,3.4,2236
2908,Dt. Akarsana Widodo,Male,10,Mid,Bandung,Permanent,2024-08-31,,Active,18120000,2.6,4.3,2791
2909,KH. Bakda Jailani,F,1,Lead,Jakarta,Permanent,2023-12-23,,Active,52780000,4.2,4.4,1471
2910,Raina Mangunsong,Male,4,Mid,Surabaya,Contract,27-04-2022,2024-05-21,resigned,22350000,,4.3,3143
2911,Marwata Wibisono,L,10,Mid,Medan,Permanent,2015-12-13,,ACTIVE,15570000,3.7,3.9,3247
2912,Ghaliyati Prayoga,male,6,Junior,Remote,Permanent,09/29/2019,,active,13770000,3.8,3.4,2243
2913,"intan handayani, s.e.i",,8,Senior,Medan,Contract,2015-07-09,,active,34700000,2.1,4.4,2961
2914,Karsa Narpati,female,9,Mid,Bandung,Permanent,23/05/2022,,Active,20140000,3.9,4.4,3249
2915,anom wijayanti,female,1,Senior,Surabaya,Permanent,2020-11-10,,Active,48000000,3.6,2.7,1562
2916,Zelda Simbolon,M,9,Mid,Bandung,Permanent,18-09-2022,2023-05-01,Resigned,16840000,3.3,3.3,1704
2917,"Dr.  Nadia  Namaga,  S.T.",Male,8,Senior,Bandung,Probation,2018-05-12,,active,33150000,4.0,3.5,2948
2918,drg. Cahya Namaga,Male,8,Junior,Bandung,Permanent,20-08-2021,,active,14990000,3.2,3.8,4799
2919,Lantar Riyanti,F,3,Junior,,Permanent,01-11-2015,,active,24400000,2.9,2.9,3483
2920,Siti Usada,male,4,Intern,,Permanent,2019-06-27,,active,6950000,4.3,3.8,4901
2921,drg. paramita uyainah,M,5,Manager,Remote,Permanent,2021-01-04,2023-01-05,RESIGNED,48070000,2.9,3.9,1967
2922,"Kasusra Saragih, S.I.Kom",Male,3,Mid,Remote,Permanent,2023-01-05,,Active,26110000,5.0,4.0,1729
2923,Puput Pradana,male,6,Mid,Surabaya,Probation,16/09/2019,,Active,20400000,3.7,1.9,1426
2924,"R. Ilyas Samosir, S.I.Kom",P,10,Mid,Bandung,Permanent,02/04/2019,2023-02-16,RESIGNED,15330000,3.1,3.8,1673
2925,Hana Mangunsong,Male,2,Lead,Medan,Permanent,2020-12-16,,Active,61510000,3.5,3.4,1757
2926,Ajeng Adriansyah,F,3,Senior,Surabaya,Permanent,07-03-2022,2023-08-10,resigned,32690000,2.9,3.2,1332
2927,  KH. Samsul Mansur ,M,4,Lead,,Permanent,01/25/2018,2022-10-15,RESIGNED,49330000,2.2,2.7,2134
2928,Irma Halimah,M,5,Lead,Bandung,Permanent,10/12/2023,,active,36220000,3.4,3.0,4739
2929,Dt. Malik Lestari,P,2,Mid,Yogyakarta,Permanent,08-08-2021,,ACTIVE,26940000,2.8,3.5,4430
2930,"drg.  Eja  Anggriawan,  S.Farm",,7,Mid,Surabaya,Permanent,09/11/2022,,ACTIVE,15840000 ,3.5,3.6,3168
2931,"T. Lembah Pradipta, S.Ked",M,10,Senior,Yogyakarta,Permanent,2015-07-16,,ACTIVE,26330000,3.6,3.9,1097
2932,TGK. DACIN ZULKARNAIN,Female,6,Mid,Surabaya,Permanent,2020-05-07,,Active,19390000,3.5,4.2,4265
2933,dr. Harto Prayoga,M,6,Senior,Medan,Permanent,05/17/2022,2023-12-05,RESIGNED,Rp27.970.000,,3.3,1613
2934,Nasrullah Yuliarti,Male,3,Junior,Surabaya,Permanent,02/19/2023,,active,18000000,4.6,5.0,4167
2935,Yance Waluyo,L,5,Manager,Remote,Permanent,2022-08-09,,ACTIVE,46270000,4.8,4.2,2738
2936,Eluh Hutapea,F,5,Mid,Medan,Permanent,2018-12-20,,Active,19960000,3.4,2.7,5338
2937,Sari Permadi,P,8,Mid,Bandung,Permanent,2020-11-02,,Active,22390000,3.8,3.4,5370
2938,KH. Raharja Suryatmi,Male,3,Mid,Surabaya,Contract,05-06-2018,,ACTIVE,25480000,4.4,1.7,5157
2939,"H. MAHDI SAPUTRA, S.PD",L,1,Intern,Jakarta,Permanent,2015-11-11,,Active,10720000,4.8,2.2,1150
2940,"Paiman Nasyidah, S.T.",male,10,Senior,Medan,Probation,13/12/2015,,Active,27410000,,2.6,3289
2941,Fitriani Hidayat,M,8,Mid,Remote,Permanent,03/10/2019,,ACTIVE,20830000,2.5,4.0,2913
2942,Cahya Siregar,female,6,Senior,Remote,Contract,2020-10-10,,Active,28670000,,5.0,3176
2943,Makuta Hasanah,L,1,Junior,Remote,Permanent,2019-07-19,2021-02-07,resigned,21100000,3.6,3.7,4913
2944,Dr. Humaira Oktaviani,Female,10,Senior,,Permanent,11/17/2022,,active,22200000 ,3.6,3.2,2465
2945,FITRIANI SINAGA,M,10,Mid,Bandung,Permanent,23/10/2021,,ACTIVE,18150000,4.2,3.4,1795
2946,Cakrawangsa Hardiansyah,male,1,Mid,,Permanent,2016-12-17,2018-12-13,resigned,33580000,3.3,5.0,5044
2947,Dt.  Cengkir  Jailani,,8,Senior,,Permanent,2019-09-28,,ACTIVE,28250000,3.0,2.5,3828
2948,Hasna Mahendra,L,8,Lead,Bandung,Contract,16-10-2018,,active,43790000,3.1,4.1,3972
2949,"Maida Anggriawan, S.H.",Male,6,Senior,Surabaya,Permanent,2018-04-03,2022-01-14,RESIGNED,29830000,2.5,2.6,3451
2950,Cakrawangsa Budiman,F,10,Senior,Remote,Permanent,2017-06-09,,Active,23630000 ,,3.7,1271
2951,gasti siregar,M,10,Manager,Yogyakarta,Permanent,03/11/2020,,Active,41040000,4.2,1.4,4732
2952,ira mandasari,,3,Junior,Surabaya,Permanent,26-11-2021,,ACTIVE,22090000,5.0,3.6,3726
2953,Malika Firmansyah,M,8,Mid,Bandung,Permanent,03-12-2018,,active,25270000,2.7,2.5,2596
2954,Cindy Maulana,Male,3,Lead,Bandung,Permanent,20-02-2016,,Active,57540000,4.5,3.3,1335
2955,Emas Wijaya,,9,Junior,Yogyakarta,Permanent,08/10/2019,,Active,15250000,3.6,3.6,5440
2956,Kenari Halimah,P,10,Mid,Surabaya,Permanent,07/15/2017,,active,16470000,2.8,3.5,4619
2957,  Dadi Ramadan ,Female,6,Lead,Surabaya,Permanent,16-01-2017,,ACTIVE,37840000,4.2,3.9,5491
2958,"drg. yance budiman, s.ip",F,3,Mid,Bandung,Permanent,12-05-2022,,active,27760000,3.4,2.9,1074
2959,"H. DRAJAT WINARNO, M.M.",Female,2,Senior,Remote,Permanent,24/01/2015,,ACTIVE,48760000,4.3,3.1,4241
2960,Okto Firmansyah,M,5,Mid,Yogyakarta,Permanent,12/03/2018,2023-02-10,Resigned,21390000,3.5,3.8,1604
2961,Jagaraga Kuswoyo,male,8,Lead,,Probation,18/10/2016,,active,50370000,2.8,5.0,4529
2962,Ir. Daniswara Kusmawati,P,10,Mid,Medan,Permanent,2016-05-01,,Active,18030000,2.8,2.9,1863
2963,Sabrina Saragih,M,2,Intern,Yogyakarta,Permanent,23/08/2018,,active,11120000,2.9,2.6,4665
2964,Endah Usamah,Female,3,Junior,Jakarta,Permanent,2016-06-22,2018-03-05,resigned,22910000,2.3,2.7,3468
2965,"Azalea Pudjiastuti, M.TI.",Female,3,Junior,Bandung,Permanent,2020-08-10,2024-12-08,Resigned,21450000,3.7,3.8,3847
2966,Dono Laksmiwati,female,5,Mid,Remote,Permanent,2019-10-26,,active,20100000,3.4,2.9,2229
2967,"  Emin Napitupulu, S.I.Kom ",Female,6,Intern,Yogyakarta,Permanent,2018-03-31,2019-08-31,Resigned,6970000,3.1,2.5,3028
2968,SAKA WIDIASTUTI,M,4,Mid,Bandung,Permanent,07-03-2023,,active,22800000 ,2.9,3.2,3009
2969,Balidin Prakasa,Male,4,Mid,Remote,,2024-09-09,,active,26460000,2.7,3.9,4969
2970,"Ibrahim Simbolon, S.Ked",female,8,Mid,Jakarta,Permanent,23/03/2017,,ACTIVE,24060000,4.8,4.8,4283
2971,Putu Saefullah,M,10,Lead,Medan,Permanent,02/11/2017,,ACTIVE,35830000,2.9,3.9,3672
2972,  Puti Lala Prasasta ,Male,4,Mid,Yogyakarta,Permanent,2017-07-28,,ACTIVE,27480000,3.4,3.9,2404
2973,Artanto Prastuti,Male,10,Junior,Medan,Permanent,21/08/2016,,ACTIVE,12740000,2.5,5.0,4606
2974,"H. Jaswadi Riyanti, S.E.I",male,1,Junior,Surabaya,Permanent,07/04/2019,,active,21010000,3.8,5.0,2372
2975,VERA IRAWAN,Male,9,Intern,Yogyakarta,Permanent,27-06-2017,,ACTIVE,7010000,2.7,3.1,2289
2976,Candrakanta Mandasari,F,5,Mid,Surabaya,Permanent,22/03/2022,2023-01-08,resigned,22480000,3.1,3.9,1604
2977,  Mahfud Safitri ,P,4,Senior,Surabaya,Contract,24/12/2022,,Active,36410000,3.3,3.2,2256
2978,Vanya Utami,L,2,Mid,Remote,Permanent,2015-06-17,2023-05-11,RESIGNED,29430000,4.6,3.3,5402
2979,Asmuni Tamba,Female,4,Senior,Medan,Permanent,17/04/2020,,Active,35510000,,3.2,4863
2980,"Candra Nasyiah, S.IP",L,4,Junior,Surabaya,Permanent,30/10/2017,,Active,14660000,3.0,4.7,1559
2981,Jinawi Pradipta,L,8,Mid,Remote,Permanent,2016-02-01,,active,24430000,2.6,3.4,2449
2982,Puti  Yuliarti,Male,2,Junior,Surabaya,Permanent,2018-09-18,,active,20960000,3.8,2.7,5433
2983,"Tgk. Reksa Farida, S.Kom",F,4,Junior,,Permanent,2017-09-02,,ACTIVE,17300000,3.2,3.9,1767
2984,  Malik Waluyo ,M,1,Junior,Remote,Permanent,11/03/2016,,Active,23340000 ,4.4,2.9,1530
2985,TARI MANSUR,M,3,Junior,Remote,Contract,07/30/2021,,active,18000000,,3.5,1937
2986,Azalea Laksita,M,1,Mid,Jakarta,Permanent,26/11/2022,,ACTIVE,28970000,3.3,4.3,1112
2987,"Maida Purwanti, S.Pd",F,5,Junior,Bandung,Permanent,19/05/2018,,active,14020000,3.5,3.3,3172
2988,H. Jindra Nainggolan,male,4,Senior,Yogyakarta,Permanent,29-06-2015,,ACTIVE,39710000,3.2,3.8,2765
2989,R. Puji Tampubolon,female,10,Manager,Medan,Probation,01/11/2024,,active,Rp38.120.000,5.0,3.8,2792
2990,Uchita Hastuti,female,7,Junior,Jakarta,Contract,2020-01-11,,active,10400000,3.1,2.9,4919
2991,Yance Rahimah,M,8,Mid,Medan,Contract,31/05/2020,,ACTIVE,20740000,2.6,3.2,2389
2992,"drs. elisa hidayat, m.ti.",M,4,Junior,Bandung,Permanent,20/09/2021,,Active,Rp15.040.000,3.9,3.1,4686
2993,Ihsan Sihombing,M,7,Mid,Bandung,Permanent,11/28/2023,,ACTIVE,14320000,4.2,3.9,2691
2994,"Tgk. Puput Utama, M.M.",Female,8,Senior,Medan,Probation,2020-07-20,,Active,31180000,4.0,3.5,3101
2995,Prayoga Uyainah,L,3,Lead,Yogyakarta,Permanent,29-11-2019,,ACTIVE,56140000,3.4,3.2,4989
2996,dr. Oskar Nashiruddin,P,9,Senior,Bandung,Permanent,2019-06-30,,Active,26910000,4.4,3.6,1317
2997,lukman utama,Male,9,Junior,Remote,Permanent,31-05-2021,,active,Rp12.450.000,3.1,3.7,3133
2998,"Drs. Digdaya Sinaga, S.Pt",P,3,Junior,Medan,Permanent,25/08/2020,,Active,24160000,3.3,3.0,3506
2999,"Kawaya Wibisono, S.Kom",M,4,Senior,Medan,Permanent,28/04/2018,,Active,34920000,3.7,4.7,1685
3000,  Ir. Jamal Puspasari ,Male,8,Junior,Surabaya,Permanent,06-07-2015,,active,20100000,,3.9,4896
3001,luwar suryono,male,7,Senior,Bandung,Permanent,11/28/2024,,active,24810000,3.8,3.5,3264
3002,Laila Yuniar,M,9,Mid,Bandung,Permanent,16/03/2022,,active,17540000,3.9,2.4,3015
3003,Carla Kuswoyo,L,8,Junior,Medan,Probation,10/04/2022,,Active,Rp14.620.000,4.0,3.2,3797
3004,Ir. Bagas Gunawan,P,6,Lead,Medan,Permanent,07/12/2015,,Active,37170000,4.5,3.7,1406
3005,"R. Elma Firmansyah, S.Kom",male,1,Junior,Surabaya,Permanent,31-07-2019,,Active,20200000,3.6,3.6,1557
3006,Jayeng Nababan,L,1,Mid,Surabaya,Permanent,01/07/2022,,Active,33980000,3.9,3.9,3678
3007,Anggabaya Pertiwi,female,2,Senior,Jakarta,Permanent,24-12-2016,,ACTIVE,46100000,4.4,4.3,5373
3008,"Raihan Wibisono, M.Kom.",L,6,Senior,Yogyakarta,Probation,02/07/2023,,active,30110000,4.6,3.0,3004
3009,Drs. Nardi Rahayu,Female,4,Lead,Medan,,2024-10-03,,Active,42290000,3.1,3.6,1126
3010,Alika Utama,P,9,Junior,Bandung,Permanent,06/22/2017,,Active,13050000,4.5,4.0,1728
3011,LULUH HIDAYANTO,P,6,Junior,Remote,Permanent,29-09-2016,,Active,15850000,3.3,3.0,3077
3012,  Wadi Pranowo ,F,6,Senior,Jakarta,Permanent,30-08-2016,,ACTIVE,Rp32.550.000,3.1,2.8,1573
3013,"Joko Hutapea, M.M.",Female,7,Junior,Bandung,Permanent,27/01/2017,,Active,12180000,,3.6,4394
3014,"Ir. Aswani Tarihoran, M.Pd",female,9,Lead,Jakarta,Permanent,07-03-2023,2024-01-25,resigned,33230000,3.2,3.5,3251
3015,"Lidya Uwais, S.Gz",Male,9,Senior,Medan,Permanent,02-03-2024,,ACTIVE,26880000,4.7,4.0,2707
3016,"Ir. Hasna Nuraini, S.Gz",L,9,Junior,Yogyakarta,Contract,10/23/2015,,ACTIVE,16900000,2.8,4.0,1129
3017,"BELINDA SIHOMBING, S.PT",F,2,Mid,Bandung,Permanent,2016-02-15,,Active,28160000,2.8,3.1,1782
3018,Yosef Maryati,male,10,Mid,Jakarta,Permanent,2021-10-07,2023-05-03,resigned,17350000,2.7,3.8,2352
3019,Baktianto Pradipta,,5,Senior,Jakarta,Permanent,2023-07-25,,Active,30900000,3.2,2.9,3172
3020,dr. Dadap Nababan,Male,9,Mid,Jakarta,Probation,01/01/2018,2018-08-24,Resigned,Rp20.640.000,4.4,1.8,2350
3021,Ir. Drajat Purnawati,M,9,Mid,Surabaya,Contract,01/30/2021,,ACTIVE,18390000,4.4,4.6,4565
3022,"  Warta Nugroho, M.Pd ",Male,4,Intern,Yogyakarta,Contract,2017-04-08,2024-01-27,resigned,8200000,3.6,3.0,5428
3023,"Puti Agustina, S.IP",female,3,Senior,Bandung,Permanent,2018-09-20,,ACTIVE,47650000,4.0,2.4,2511
3024,"ir. koko tamba, m.m.",F,9,Junior,Jakarta,Contract,2022-01-14,,active,15240000,3.3,3.8,3319
3025,"Salwa Aryani, S.IP",,4,Mid,Medan,Contract,2021-02-08,,ACTIVE,21180000,,5.0,1721
3026,Prima Najmudin,Female,5,Senior,Jakarta,Permanent,2016-08-03,2019-08-06,RESIGNED,32190000,3.2,2.8,2566
3027,dr. Johan Sirait,Female,7,Lead,Surabaya,Permanent,08/26/2016,,ACTIVE,33820000,3.3,4.8,4839
3028,"  Candrakanta Nasyidah, M.Ak ",P,6,Mid,Jakarta,Permanent,13/09/2022,,Active,20280000,3.2,4.1,1650
3029,  Kamila Sihotang ,Male,7,Senior,Surabaya,Permanent,08/07/2017,2021-03-03,Resigned,23690000,4.4,2.4,2863
3030,Tgk. Surya Wahyudin,Female,6,Manager,Jakarta,Contract,04/29/2016,,Active,50670000,3.4,4.0,5491
3031,Vanesa Usada,male,2,Senior,,Permanent,2016-12-30,,ACTIVE,Rp46.880.000,3.3,3.0,4963
3032,Yunita Sinaga,Female,2,Mid,Remote,Permanent,2016-09-07,,ACTIVE,27710000,5.0,3.6,3782
3033,R.A.  Padmi  Palastri,Female,8,Mid,Surabaya,Contract,27-11-2018,,Active,24310000,4.9,4.8,2339
3034,Harimurti Pudjiastuti,P,4,Manager,Remote,Contract,12/23/2017,,Active,58020000,3.2,2.3,1785
3035,"hamima tarihoran, m.m.",male,2,Mid,Bandung,Permanent,30/08/2024,,Active,25130000,3.2,3.5,2899
3036,Lala Adriansyah,male,9,Mid,Yogyakarta,Permanent,04/08/2018,,active,20220000,3.8,3.5,4624
3037,"Ami Suryono, M.Ak",female,3,Manager,Remote,Permanent,19/02/2024,2024-12-04,Resigned,63500000,5.0,3.5,1747
3038,Karja Mansur,M,6,Mid,Bandung,Permanent,16/08/2018,,Active,20660000,2.4,3.2,4467
3039,  Agnes Salahudin ,Female,6,Mid,Yogyakarta,Permanent,2018-07-31,,Active,19860000,3.9,4.0,1633
3040,Dariati Sihotang,Female,9,Junior,Surabaya,Permanent,2021-09-30,,active,12790000,4.1,3.1,3217
3041,  Prasetyo Saefullah ,male,4,Senior,Yogyakarta,Permanent,2019-04-19,,ACTIVE,38880000,2.9,4.4,4588
3042,Dr. Kala Pertiwi,Female,7,Senior,Bandung,Permanent,21/12/2020,,Active,20310000,3.5,3.9,2112
3043,  R. Cinta Firgantoro ,F,9,Mid,Remote,Contract,2020-11-28,,Active,18080000,4.9,3.3,5294
3044,Kani Mangunsong,male,2,Junior,Jakarta,Permanent,2022-11-19,2024-05-22,RESIGNED,15200000,2.4,2.9,2557
3045,Eman Utama,male,8,Lead,,Probation,24/01/2019,,Active,45670000,3.1,2.8,4496
3046,R.A. Gina Rajasa,male,3,Mid,Bandung,Permanent,01/12/2018,,active,30050000,2.4,3.1,2565
3047,"t. bakiman pertiwi, s.sos",Male,2,Junior,Yogyakarta,Permanent,14/05/2024,,Active,19940000,4.1,5.0,2417
3048,R.A. Uchita Hutagalung,L,2,Junior,Jakarta,Probation,2015-08-17,,ACTIVE,23300000,4.6,4.1,1394
3049,"Jane Laksmiwati, S.E.",Male,9,Lead,Remote,Probation,27-03-2019,,ACTIVE,Rp43.280.000,3.2,2.6,5017
3050,Yunita Permata,female,2,Junior,Remote,,2015-08-10,,Active,23190000,3.2,4.8,3633
3051,"Puti Rina Yuniar, S.Pd",P,10,Lead,Bandung,Permanent,23/05/2024,,Active,32270000,4.1,3.2,2013
3052,Opan Permata,female,10,Senior,Jakarta,Permanent,2016-08-01,2017-12-09,Resigned,24440000,3.1,4.3,2342
3053,CINDY HAKIM,F,7,Mid,Yogyakarta,Permanent,05/09/2016,,active,18550000,5.0,4.2,1358
3054,"  Tgk. Gantar Fujiati, S.Farm ",P,7,Mid,Surabaya,Permanent,09-04-2020,,active,14810000,4.8,3.3,3273
3055,"Puti Vera Pradana, M.Ak",Male,7,Junior,Remote,Permanent,20/03/2018,2019-05-19,resigned,12010000,3.0,2.4,2727
3056,Mahesa  Usamah,,2,Lead,Yogyakarta,Contract,23-08-2020,,active,51010000,3.4,4.0,2899
3057,  Anastasia Samosir ,F,10,Junior,Surabaya,Contract,19-03-2021,,ACTIVE,11610000,3.9,2.7,2778
3058,Dt. Galuh Namaga,F,9,Senior,Bandung,Permanent,15-12-2022,,Active,31510000,3.5,4.0,5474
3059,R. Jane Mardhiyah,L,2,Intern,Bandung,Permanent,11/06/2020,,active,11280000,2.9,3.5,3937
3060,"Gawati Mangunsong, S.Gz",F,4,Junior,Bandung,Contract,10-12-2021,2023-07-14,RESIGNED,18100000,3.6,2.9,4863
3061,"OPAN WIJAYA, M.M.",M,10,Senior,Yogyakarta,Permanent,2024-02-27,,Active,23910000,5.0,3.2,2352
3062,"Drs. Kamal Mayasari, S.Pt",F,6,Mid,Jakarta,Contract,2024-04-11,,active,17560000,,5.0,1170
3063,Ian Siregar,F,8,Senior,,Permanent,2017-03-08,2018-11-05,RESIGNED,28440000,1.9,2.7,3154
3064,"dr. Cakrajiya Mustofa, S.Psi",F,3,Mid,Bandung,Permanent,04/25/2015,,ACTIVE,32560000,,3.6,1138
3065,Jaswadi Pertiwi,L,8,Junior,Surabaya,Permanent,17/05/2017,,active,15730000,3.4,3.7,2228
3066,"Alika Pudjiastuti, S.Sos",L,8,Junior,Bandung,Permanent,27/02/2022,,active,16670000,,5.0,4842
3067,Chelsea Wacana,L,3,Lead,Yogyakarta,Permanent,28-04-2021,,ACTIVE,61610000,4.9,4.6,3650
3068,dr. Prayitna Mustofa,Female,2,Junior,Jakarta,Probation,17/01/2016,,ACTIVE,22420000,3.1,3.4,4777
3069,"R.M. Jaya Purwanti, S.Kom",female,3,Manager,Surabaya,Permanent,2019-06-19,,Active,70000000,2.5,2.7,3073
3070,Lala Yulianti,F,7,Senior,Jakarta,Permanent,14/06/2016,,ACTIVE,25070000,3.5,3.4,2824
3071,R.A. Putri Susanti,male,7,Mid,Bandung,Permanent,18/08/2020,,Active,14880000,3.1,3.8,3825
3072,"Paramita Prayoga, S.H.",F,7,Mid,Jakarta,Permanent,07-05-2020,,Active,14860000,4.2,2.4,4442
3073,Emas  Astuti,male,3,Head,Remote,Permanent,08/27/2022,,ACTIVE,Rp100.920.000,3.0,3.1,
3074,Silvia  Permata,Male,10,Mid,Remote,Permanent,12/01/2024,,ACTIVE,19510000,3.4,2.3,2714
3075,Balidin Winarsih,L,7,Mid,Remote,Permanent,2020-08-16,,ACTIVE,16000000,5.0,4.3,2411
3076,Lintang Utama,Female,9,Junior,Surabaya,Permanent,2020-01-07,,Active,13020000 ,3.4,4.5,1213
3077,FITRIANI SINAGA,Female,6,Lead,Remote,Permanent,2015-06-13,,Active,41490000,3.6,4.6,1406
3078,Rina Yolanda,M,2,Mid,Bandung,Permanent,11/05/2021,,ACTIVE,27730000,3.0,1.6,1629
3079,Prasetya Samosir,female,4,Junior,Bandung,Permanent,2016-02-03,,ACTIVE,16600000,2.5,4.4,2866
3080,Gara Susanti,Female,7,Junior,Jakarta,Permanent,19/02/2021,,ACTIVE,11050000,,3.1,2739
3081,"Dr. Sarah Maulana, M.M.",F,3,Senior,Surabaya,Permanent,08/07/2018,,Active,44280000,3.0,3.7,1640
3082,Wahyu  Pradipta,Female,2,Junior,Jakarta,Permanent,2021-06-19,,ACTIVE,19730000,2.9,3.3,2616
3083,Mahdi Wahyudin,female,8,Senior,Surabaya,Permanent,22/11/2017,,ACTIVE,33590000,4.6,5.0,1036
3084,PRABA HUTASOIT,female,3,Senior,Jakarta,Probation,2022-04-17,,Active,43900000,2.1,3.2,4986
3085,Okta Habibi,female,1,Mid,Surabaya,Permanent,12-06-2015,,Active,29970000 ,3.6,4.1,3854
3086,Warta Safitri,M,9,Mid,Medan,Probation,11/12/2019,,ACTIVE,21200000,4.4,3.2,4908
3087,  Taswir Suwarno ,female,2,Mid,Medan,Permanent,08/12/2015,,active,33460000,3.4,2.8,1716
3088,gangsa kusumo,M,5,Mid,Jakarta,Permanent,2021-12-17,,Active,19020000,,3.9,5269
3089,  Mila Halimah ,Male,4,Manager,Jakarta,Permanent,2022-11-06,,active,53550000,4.3,2.9,5155
3090,Gamblang Pranowo,,7,Senior,Medan,Permanent,04/05/2018,,ACTIVE,19940000,,3.7,1304
3091,"Paulin Prabowo, S.Kom",L,7,Manager,Yogyakarta,Permanent,02/07/2017,,ACTIVE,39560000,3.3,3.2,4815
3092,dr. pardi rajata,Female,4,Junior,Medan,Contract,2020-03-23,,ACTIVE,16990000 ,3.2,3.2,2830
3093,drg. Luthfi Megantara,F,2,Manager,Jakarta,Contract,22/03/2016,2024-12-02,resigned,Rp65.100.000,,4.5,3603
3094,"Tami Winarsih, S.Ked",Female,2,Junior,Yogyakarta,Permanent,13-08-2023,,ACTIVE,Rp19.620.000,,3.5,3774
3095,Restu Wijayanti,Female,2,Junior,Yogyakarta,Permanent,03-11-2018,,Active,21380000,5.0,3.5,2095
3096,dt. dodo narpati,P,9,Senior,Jakarta,Permanent,2016-04-13,,active,28220000,3.2,4.1,4287
3097,Edi Pangestu,Female,9,Junior,Surabaya,Permanent,2016-08-19,,active,16290000,4.8,2.1,1784
3098,"H. Lasmanto Saputra, S.Gz",Female,8,Mid,Surabaya,,13-09-2015,,active,24510000,5.0,3.9,3796
3099,Safina Anggriawan,female,10,Junior,Remote,Permanent,2017-05-24,2018-02-21,Resigned,11410000 ,4.0,3.0,2886
3100,Harsanto  Wijayanti,Female,5,Lead,Bandung,Permanent,2022-02-16,,ACTIVE,42280000 ,3.8,3.5,3851
3101,Salimah Wahyuni,Female,8,Lead,Remote,Permanent,2015-12-01,,ACTIVE,41750000,,3.6,1900
3102,Zelaya Kurniawan,F,6,Mid,Bandung,Contract,19-11-2020,2022-10-31,RESIGNED,19520000,,2.5,4415
3103,Erik Yulianti,,1,Senior,Surabaya,Permanent,22/10/2019,,active,46190000,3.7,4.1,4872
3104,GINA WIBOWO,Female,1,Mid,Medan,Permanent,2019-09-13,,Active,32280000,4.2,3.8,2092
3105,H. Baktiadi Sihotang,M,5,Mid,Remote,Permanent,24/10/2022,,ACTIVE,23330000,4.5,3.1,3555
